Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","30,04","0,66",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","33,29","0,68",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","36,53","0,71",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","46,56","0,81",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1992,5","44,90","0,77",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1991,5","43,98","0,75",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1990,5","42,71","0,73",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1989,5","43,47","0,74",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1988,5","41,69","0,72",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1987,5","46,28","0,76",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1986,5","48,97","0,77",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1985,5","46,74","0,75",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1984,5","44,17","0,73",,,0,,471
Albania,ALB,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","59,19","0,87",,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","10,65",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1964,5","103,07",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1963,5","118,82",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1962,5","119,02",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1961,5","105,88",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1960,5","125,22",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1959,5","117,26",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1958,5","108,76",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1957,5","139,64",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1955,5","211,00",,,,0,,471
Albania,ALB,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1950,5","190,68",,,,0,,471
Albania,ALB,Demographic and Health Survey,2017-2018,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2014,5","6,35","2,28",,,0,,7474
Albania,ALB,Demographic and Health Survey,2017-2018,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2009,5","6,07","1,76",,,0,,7474
Albania,ALB,Demographic and Health Survey,2017-2018,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2004,5","6,45","1,47",,,0,,7474
Albania,ALB,Demographic and Health Survey,2017-2018,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1999,5","14,45","2,84",,,0,,7474
Albania,ALB,Demographic and Health Survey,2017-2018,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1994,5","20,68","3,72",,,0,,7474
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2009,8","29,20",,0,1,0,,4808
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2008,4","20,30",,0,1,0,,4808
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2006,7","19,80",,0,1,0,,4808
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"2004,8","24,10",,0,1,0,,4808
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"2002,5","29,70",,0,1,0,,4808
Albania,ALB,Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1999,5","32,40",,0,1,0,,4808
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2005,5","20,90","3,90",,,1,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2000,5","25,80","3,90",,,1,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1995,5","40,10","4,70",,,1,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1990,5","39,10","4,40",,,1,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1985,5","52,60","7,60",,,1,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,2006,"24,70",,0,1,0,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"2004,2","30,00",,0,1,0,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"2002,1","35,80",,0,1,0,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1999,5","35,20",,0,1,0,,4483
Albania,ALB,Demographic and Health Survey,2008-2009,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,"1996,3","44,80",,0,1,0,,4483
Albania,ALB,Multiple Indicator Cluster Survey,2005,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,0-4,,"2003,8","30,37","10,72",1,0,0,,1906
Albania,ALB,Multiple Indicator Cluster Survey,2005,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,5-9,,"2000,9","17,30","4,51",1,0,1,,1906
Albania,ALB,Multiple Indicator Cluster Survey,2005,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,10-14,,"1997,4","20,64","3,76",1,0,1,,1906
Albania,ALB,Multiple Indicator Cluster Survey,2005,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,15-19,,"1993,3","33,21","4,43",1,0,1,,1906
Albania,ALB,Multiple Indicator Cluster Survey,2005,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,20-24,,"1988,9","41,63","6,07",1,0,1,,1906
Albania,ALB,Reproductive Health Survey,2002,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,,5,"1999,5","29,80","4,40",,,1,,1681
Albania,ALB,Reproductive Health Survey,2002,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,,5,"1994,5","33,80","5,10",,,1,,1681
Albania,ALB,Reproductive Health Survey,2002,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,,5,"1989,5","34,90","4,50",,,1,,1681
Albania,ALB,Reproductive Health Survey,2002,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,,5,"1984,5","59,80","10,80",,,1,,1681
Albania,ALB,Reproductive Health Survey,2002,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,,5,"1979,5","111,00","30,70",,,1,,1681
Albania,ALB,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,0-4,,"1998,4","27,37","9,17",1,0,0,,1943
Albania,ALB,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,5-9,,"1995,3","37,87","6,09",1,0,1,,1943
Albania,ALB,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,10-14,,"1992,2","32,74","5,04",1,0,1,,1943
Albania,ALB,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,15-19,,"1988,9","37,46","8,14",1,0,1,,1943
Albania,ALB,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,20-24,,"1985,4","49,09","7,87",1,0,1,,1943
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","20,93","0,15",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2019,5","23,13","0,15",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","24,02","0,15",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","23,84","0,15",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","25,19","0,16",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","26,30","0,16",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","25,59","0,16",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","25,65","0,16",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","26,38","0,17",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","27,08","0,18",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","28,54","0,18",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","30,47","0,19",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","30,47","0,20",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","30,91","0,21",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","34,64","0,22",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2004,5","34,67","0,23",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","37,12","0,24",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","36,55","0,24",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","40,86","0,26",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","40,79","0,26",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","38,83","0,25",,,0,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1986,5","57,66","0,26",,,1,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1985,5","71,91","0,29",,,1,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1982,5","136,65","0,40",,,1,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1981,5","143,09","0,41",,,1,,495
Algeria,DZA,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","150,90","0,43",,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","21,30",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2019,5","24,20",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","24,20",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","24,00",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","25,40",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","25,70","0,16",,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","25,60","0,16",,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","26,10","0,17",,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","26,10","0,17",,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","26,81",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","27,51",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","28,99",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","29,79",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","30,87",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","31,47",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","35,34",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2004,5","35,54",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","37,82",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","40,01",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","43,28",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","43,06",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","45,74",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","44,43",,,,1,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","62,54",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","63,59",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","62,90",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","64,00",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1991,5","63,71",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1989,5","68,04",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1987,5","76,76",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1985,5","96,70",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1983,5","103,33",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1982,5","129,86",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1981,5","144,20",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","151,89",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1978,5","152,71",,,,0,,495
Algeria,DZA,VR from Demographie Algerienne,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1977,5","176,88",,,,0,,495
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2016,5","18,55","1,68",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2013,5","18,29","1,70",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,4,2010,"17,86","1,65",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2005,5","22,70","2,13",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2000,5","29,76","3,29",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2018-2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1995,5","32,80","5,17",,,0,,7573
Algeria,DZA,Multiple Indicator Cluster Survey,2012-2013,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2010,5","24,89","2,13",,,0,,4984
Algeria,DZA,Multiple Indicator Cluster Survey,2012-2013,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2007,5","25,62","2,48",,,0,,4984
Algeria,DZA,Multiple Indicator Cluster Survey,2012-2013,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2004,5","26,71","2,61",,,0,,4984
