Country.Name;Country.ISO;Series.Name;Series.Year;Indicator;Sex;Series.Type;Series.Category;Data.Collection.Method;Model.Life.Table;Age.Group.of.Women.or.Time.Since.First.Birth;Interval;Reference.Date;Wealth.Quintile;Estimates;Standard.Error.of.Estimates;Indirect.method.based.on.TSFB;Method.based.on.Age.Group.of.Women;Inclusion;DataCatalogID
Belarus;BLR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2000,52235;1;25,86644;12,95452;1;0;1;666
Belarus;BLR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2000,52235;3;35,284896;17,45746;1;0;1;666
Belarus;BLR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2000,52235;5;11,425244;4,749022;1;0;1;666
Belarus;BLR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2000,52235;2;12,818172;5,44931;1;0;1;666
Belarus;BLR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2000,52235;4;18,346736;12,733961;1;0;1;666
Belize;BLZ;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;4;8,722704;5,364981;0;0;1;5761
Belize;BLZ;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;1;16,668619;9,794375;0;0;1;5761
Belize;BLZ;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;2;17,072973;9,120498;0;0;1;5761
Belize;BLZ;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;3;24,735625;13,804739;0;0;1;5761
Belize;BLZ;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;5;3,507997;4,017356;0;0;1;5761
Belize;BLZ;Multiple Indicator Cluster Survey;2011;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2006,686263;4;12,682328;7,181383;1;0;1;4988
Belize;BLZ;Multiple Indicator Cluster Survey;2011;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2006,686263;5;10,391974;9999;1;0;1;4988
Belize;BLZ;Multiple Indicator Cluster Survey;2011;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2006,686263;3;27,159925;11,543661;1;0;1;4988
Belize;BLZ;Multiple Indicator Cluster Survey;2011;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2006,686263;1;20,359292;7,088366;1;0;1;4988
Belize;BLZ;Multiple Indicator Cluster Survey;2011;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2006,686263;2;7,01307;5,072716;1;0;1;4988
Belize;BLZ;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,462969;4;17,885793;13,635595;1;0;1;2299
Belize;BLZ;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,462969;3;62,064245;24,323157;1;0;1;2299
Belize;BLZ;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,462969;1;70,276305;26,661487;1;0;1;2299
Belize;BLZ;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,462969;2;6,598487;9999;1;0;1;2299
Benin;BEN;Demographic and Health Survey;2017-2018;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2014,5;1;103,595404;7,613963;0;0;1;6055
Benin;BEN;Demographic and Health Survey;2017-2018;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2014,5;4;97,895188;6,518194;0;0;1;6055
Benin;BEN;Demographic and Health Survey;2017-2018;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2014,5;5;59,132475;5,037257;0;0;1;6055
Benin;BEN;Demographic and Health Survey;2017-2018;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2014,5;2;115,952282;7,280268;0;0;1;6055
Benin;BEN;Demographic and Health Survey;2017-2018;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2014,5;3;102,013578;7,019885;0;0;1;6055
Benin;BEN;Demographic and Health Survey;2011-2012;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;5;43,851468;21,259861;0;0;1;4493
Benin;BEN;Demographic and Health Survey;2011-2012;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;1;81,964343;9,2038;0;0;1;4493
Benin;BEN;Demographic and Health Survey;2011-2012;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;2;90,777633;10,88402;0;0;1;4493
Benin;BEN;Demographic and Health Survey;2011-2012;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;3;82,363313;13,609552;0;0;1;4493
Benin;BEN;Demographic and Health Survey;2011-2012;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;4;50,091324;8,611728;0;0;1;4493
Benin;BEN;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;3;146,184396;7,798427;0;0;1;694
Benin;BEN;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;2;134,479468;7,785557;0;0;1;694
Benin;BEN;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;4;124,345308;6,67881;0;0;1;694
Benin;BEN;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;5;84,606683;7,822614;0;0;1;694
Benin;BEN;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;1;138,357741;7,6596;0;0;1;694
Benin;BEN;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;2;172,920153;12,425099;0;0;1;1761
Benin;BEN;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;1;185,772657;14,109333;0;0;1;1761
Benin;BEN;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;3;190,71612;12,155893;0;0;1;1761
Benin;BEN;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;4;136,962839;11,380279;0;0;1;1761
Benin;BEN;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;5;101,516081;10,590937;0;0;1;1761
Benin;BEN;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;4;156,550183;11,673816;0;0;1;1780
Benin;BEN;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;1;191,682274;14,463385;0;0;1;1780
Benin;BEN;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;2;182,151277;11,531887;0;0;1;1780
Benin;BEN;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;3;173,751712;11,888092;0;0;1;1780
Benin;BEN;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;5;139,288696;16,301101;0;0;1;1780
Benin;BEN;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;1;136,683733;;0;0;1;5665
Benin;BEN;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;2;122,576837;;0;0;1;5665
Benin;BEN;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;3;125,298371;;0;0;1;5665
Benin;BEN;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;5;61,575583;;0;0;1;5665
Benin;BEN;Multiple Indicator Cluster Survey;2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2011,5;4;112,248258;#N/A;0;0;1;5665
Bhutan;BTN;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,714554;5;22,89185;7,370335;1;0;1;4989
Bhutan;BTN;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,714554;1;103,196467;12,882329;1;0;1;4989
Bhutan;BTN;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,714554;3;48,777857;11,245962;1;0;1;4989
Bhutan;BTN;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,714554;4;32,51624;8,655933;1;0;1;4989
Bhutan;BTN;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,714554;2;47,864178;7,875071;1;0;1;4989
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;3;57,564705;7,008186;0;0;1;4492
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;4;40,515396;5,718525;0;0;1;4492
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;1;105,999333;9,861558;0;0;1;4492
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;2;84,655292;8,76662;0;0;1;4492
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2008;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2005,5;5;34,372453;5,60125;0;0;1;4492
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;1;108,081892;7,930081;0;0;1;1844
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;2;105,342374;8,854618;0;0;1;1844
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;3;77,961659;7,971514;0;0;1;1844
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;4;72,931948;9,605154;0;0;1;1844
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;5;30,444383;3,593377;0;0;1;1844
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;1;138,710755;9,105928;0;0;1;1766
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;2;109,860162;9,870605;0;0;1;1766
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;3;92,136196;9,005955;0;0;1;1766
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;4;67,299909;8,445197;0;0;1;1766
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;5;36,37872;5,9581;0;0;1;1766
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1993-1994;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;3;128,908306;12,619644;0;0;1;1769
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1993-1994;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;4;108,826849;10,029507;0;0;1;1769
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1993-1994;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;5;54,246716;6,591281;0;0;1;1769
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1993-1994;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;1;169,879564;14,129575;0;0;1;1769
Bolivia (Plurinational State of);BOL;Demographic and Health Survey;1993-1994;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;2;132,975042;13,227084;0;0;1;1769
Bolivia (Plurinational State of);BOL;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,112861;2;78,476407;12,500869;1;0;1;1930
Bolivia (Plurinational State of);BOL;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,112861;3;65,082262;19,175885;1;0;1;1930
Bolivia (Plurinational State of);BOL;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,112861;4;76,029812;20,530536;1;0;1;1930
Bolivia (Plurinational State of);BOL;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,112861;5;33,00554;14,39279;1;0;1;1930
Bolivia (Plurinational State of);BOL;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1996,112861;1;97,828373;18,27775;1;0;1;1930
Brazil;BRA;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;1;89,17569;10,239651;0;0;1;1868
Brazil;BRA;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;2;63,058749;7,939444;0;0;1;1868
Brazil;BRA;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;5;20,683449;5,07838;0;0;1;1868
Brazil;BRA;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;3;33,312187;6,887599;0;0;1;1868
Brazil;BRA;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;4;25,179253;6,222955;0;0;1;1868
Burkina Faso;BFA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2007,5;5;91,24979;7,080983;0;0;1;4494
Burkina Faso;BFA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2007,5;1;152,706506;10,63433;0;0;1;4494
Burkina Faso;BFA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2007,5;2;155,8815;12,337701;0;0;1;4494
Burkina Faso;BFA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2007,5;3;131,86522;7,425548;0;0;1;4494
Burkina Faso;BFA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2007,5;4;126,35623;7,524341;0;0;1;4494
Burkina Faso;BFA;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;4;170,431764;23,73486;0;0;1;1787
Burkina Faso;BFA;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;1;198,770683;18,954706;0;0;1;1787
Burkina Faso;BFA;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;2;206,921725;21,851427;0;0;1;1787
Burkina Faso;BFA;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;3;194,354347;18,448875;0;0;1;1787
Burkina Faso;BFA;Demographic and Health Survey;2003;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;5;140,091089;14,131519;0;0;1;1787
Burkina Faso;BFA;Demographic and Health Survey;1998-1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;1;240,987293;11,812195;0;0;1;1777
Burkina Faso;BFA;Demographic and Health Survey;1998-1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;2;238,463238;13,559765;0;0;1;1777
Burkina Faso;BFA;Demographic and Health Survey;1998-1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;3;241,152862;14,690945;0;0;1;1777
Burkina Faso;BFA;Demographic and Health Survey;1998-1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;4;231,900732;13,853979;0;0;1;1777
Burkina Faso;BFA;Demographic and Health Survey;1998-1999;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;5;163,816977;13,090764;0;0;1;1777
Burkina Faso;BFA;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;1;188,897272;15,795025;0;0;1;1776
Burkina Faso;BFA;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;2;202,095618;15,357546;0;0;1;1776
Burkina Faso;BFA;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;3;221,985868;16,109758;0;0;1;1776
Burkina Faso;BFA;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;4;194,955065;13,090994;0;0;1;1776
Burkina Faso;BFA;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;5;141,509182;10,836341;0;0;1;1776
Burkina Faso;BFA;Enquete Demographique et de Sante;2021;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2018,5;3;53,799194892597;5,169888327257;0;0;1;7791
Burkina Faso;BFA;Enquete Demographique et de Sante;2021;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2018,5;4;42,155862321619;4,180156678582;0;0;1;7791
Burkina Faso;BFA;Enquete Demographique et de Sante;2021;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2018,5;5;31,310188468509;3,535506664879;0;0;1;7791
Burkina Faso;BFA;Enquete Demographique et de Sante;2021;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2018,5;2;59,912244720018;5,462953707799;0;0;1;7791
Burkina Faso;BFA;Enquete Demographique et de Sante;2021;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2018,5;1;57,894364470393;6,678147892893;0;0;1;7791
Burkina Faso;BFA;Malaria Indicator Survey;2017-2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2013,984016;1;129,923246;20,690637;0;1;1;7476
Burkina Faso;BFA;Malaria Indicator Survey;2017-2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2013,984016;2;120,253416;17,670512;0;1;1;7476
Burkina Faso;BFA;Malaria Indicator Survey;2017-2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2013,984016;5;89,832752;27,16619;0;1;1;7476
Burkina Faso;BFA;Malaria Indicator Survey;2017-2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2013,984016;3;76,936705;11,205797;0;1;1;7476
Burkina Faso;BFA;Malaria Indicator Survey;2017-2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2013,984016;4;97,382568;14,099815;0;1;1;7476
Burkina Faso;BFA;Malaria Indicator Survey;2014;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,465408;5;73,661;20,777336;0;1;1;5777
Burkina Faso;BFA;Malaria Indicator Survey;2014;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,465408;2;164,836069;14,715054;0;1;1;5777
Burkina Faso;BFA;Malaria Indicator Survey;2014;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,465408;3;136,420825;13,930249;0;1;1;5777
Burkina Faso;BFA;Malaria Indicator Survey;2014;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,465408;4;119,280858;19,396203;0;1;1;5777
Burkina Faso;BFA;Malaria Indicator Survey;2014;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,465408;1;174,902634;15,449569;0;1;1;5777
